[4, 7, 17, 4, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 7, 4, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 24, 5, 23, 19, 5, 23, 13, 5, 0, 0, 0, 0, 0]
[19, 2, 32, 13, 4, 5, 17, 5, 0, 0, 0, 0, 0, 0, 0]
[26, 5, 11, 2, 23, 23, 5, 4, 0, 0, 0, 0, 0, 0, 0]
[31, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 5, 15, 3, 1, 31, 2, 17, 29, 0, 0, 0, 0, 0, 0]
[24, 7, 31, 29, 5, 32, 17, 5, 4, 0, 0, 0, 0, 0, 0]
[13, 3, 26, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 1, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 28, 2, 17, 28, 5, 23, 17, 32, 0, 0, 0, 0]
[32, 3, 11, 11, 5, 32, 17, 2, 23, 11, 0, 0, 0, 0, 0]
[32, 24, 25, 2, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 9, 2, 4, 17, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 17, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 28, 2, 23, 19, 5, 4, 0, 0, 0, 0, 0, 0, 0]
[13, 30, 3, 25, 7, 4, 19, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 26, 5, 31, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 4, 27, 2, 31, 5, 11, 5, 32, 0, 0, 0, 0, 0, 0]
[17, 5, 31, 5, 27, 2, 32, 2, 7, 23, 32, 0, 0, 0, 0]
[32, 24, 5, 13, 2, 1, 31, 2, 15, 2, 23, 11, 0, 0, 0]
[28, 4, 9, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 28, 7, 19, 2, 17, 2, 5, 32, 0, 0, 0, 0]
[32, 5, 4, 26, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 13, 31, 2, 23, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[32, 24, 2, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 2, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 5, 2, 12, 26, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 7, 17, 7, 4, 13, 29, 13, 31, 5, 32, 0, 0, 0, 0]
[5, 31, 5, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[33, 2, 12, 3, 1, 29, 32, 0, 0, 0, 0, 0, 0, 0, 0]
[18, 2, 23, 9, 24, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 23, 13, 5, 23, 17, 30, 17, 5, 0, 0, 0, 0, 0]
[2, 23, 17, 2, 28, 17, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 24, 4, 7, 19, 3, 13, 17, 2, 27, 5, 0, 0, 0]
[24, 4, 5, 32, 17, 7, 23, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 1, 19, 31, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 3, 23, 23, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 7, 31, 5, 13, 3, 31, 5, 32, 0, 0, 0, 0, 0, 0]
[4, 8, 23, 19, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 7, 23, 11, 5, 32, 17, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 25, 4, 11, 5, 30, 17, 7, 4, 0, 0, 0, 0, 0]
[2, 23, 17, 5, 4, 27, 1, 31, 32, 0, 0, 0, 0, 0, 0]
[32, 5, 23, 17, 5, 23, 13, 5, 32, 0, 0, 0, 0, 0, 0]
[19, 5, 23, 17, 2, 32, 17, 32, 0, 0, 0, 0, 0, 0, 0]
[5, 15, 13, 31, 3, 32, 2, 7, 23, 0, 0, 0, 0, 0, 0]
[3, 7, 4, 9, 32, 17, 17, 2, 7, 23, 0, 0, 0, 0, 0]
[33, 7, 31, 7, 13, 3, 32, 17, 0, 0, 0, 0, 0, 0, 0]
[9, 2, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 5, 1, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 7, 32, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 13, 5, 2, 27, 5, 4, 32, 0, 0, 0, 0, 0, 0]
[13, 3, 32, 17, 7, 28, 2, 32, 5, 0, 0, 0, 0, 0, 0]
[19, 2, 32, 24, 7, 32, 2, 17, 2, 7, 23, 0, 0, 0, 0]
[27, 1, 4, 1, 23, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 27, 2, 11, 17, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 23, 27, 5, 32, 17, 2, 11, 17, 7, 4, 32, 0, 0, 0]
[13, 28, 5, 4, 7, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 9, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 4, 15, 3, 1, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 19, 24, 17, 2, 27, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 24, 3, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[23, 2, 19, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 18, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 18, 5, 19, 30, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 30, 9, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 2, 4, 27, 1, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[8, 23, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 17, 2, 13, 9, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 32, 17, 2, 23, 29, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 5, 23, 5, 4, 8, 32, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 19, 23, 5, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 31, 2, 28, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 8, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 1, 32, 13, 2, 23, 17, 2, 23, 11, 0, 0, 0, 0, 0]
[31, 23, 19, 32, 13, 24, 5, 32, 0, 0, 0, 0, 0, 0, 0]
[33, 5, 1, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[15, 13, 9, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 24, 3, 17, 17, 2, 7, 23, 0, 0, 0, 0, 0]
[33, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4, 19, 2, 7, 27, 1, 32, 13, 3, 31, 4, 0, 0, 0]
[13, 4, 19, 2, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 31, 27, 1, 17, 2, 7, 23, 0, 0, 0, 0, 0, 0, 0]
[19, 7, 27, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 19, 4, 1, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 4, 5, 19, 2, 13, 17, 2, 7, 23, 32, 0, 0, 0, 0]
[1, 13, 13, 7, 28, 24, 23, 29, 2, 23, 11, 0, 0, 0, 0]
[27, 1, 17, 2, 13, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 4, 3, 17, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 5, 1, 4, 23, 5, 4, 32, 0, 0, 0, 0, 0, 0, 0]
[32, 5, 31, 5, 13, 17, 2, 27, 5, 0, 0, 0, 0, 0, 0]
[1, 4, 26, 2, 17, 30, 17, 2, 7, 23, 0, 0, 0, 0, 0]
[13, 7, 23, 25, 2, 11, 3, 4, 23, 11, 0, 0, 0, 0, 0]
[17, 7, 9, 5, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 19, 2, 17, 7, 4, 1, 31, 32, 0, 0, 0, 0, 0, 0]
[15, 2, 23, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 13, 4, 25, 2, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 2, 9, 5, 4, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 3, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 28, 7, 27, 1, 26, 31, 5, 0, 0, 0, 0, 0, 0]
[13, 7, 23, 27, 5, 4, 11, 5, 23, 13, 5, 0, 0, 0, 0]
[29, 2, 5, 31, 19, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 5, 27, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 3, 2, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 3, 28, 5, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 23, 18, 4, 7, 24, 7, 31, 7, 11, 29, 0, 0, 0, 0]
[32, 9, 17, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[9, 2, 23, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 28, 24, 5, 4, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 30, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 31, 24, 30, 13, 17, 2, 13, 5, 0, 0, 0, 0, 0, 0]
[19, 29, 31, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 30, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 5, 31, 17, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 13, 9, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 19, 3, 13, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 26, 17, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 24, 7, 4, 17, 5, 4, 32, 0, 0, 0, 0, 0, 0]
[24, 4, 8, 19, 31, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 5, 13, 5, 32, 32, 2, 17, 29, 0, 0, 0, 0, 0, 0]
[4, 5, 23, 19, 5, 4, 23, 11, 0, 0, 0, 0, 0, 0, 0]
[28, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 23, 32, 5, 4, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[24, 3, 31, 31, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 32, 5, 23, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7, 26, 5, 32, 2, 17, 29, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 3, 4, 27, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 3, 26, 3, 4, 26, 23, 0, 0, 0, 0, 0, 0, 0, 0]
[17, 8, 4, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 31, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[27, 5, 4, 17, 5, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[33, 5, 24, 17, 2, 17, 2, 32, 0, 0, 0, 0, 0, 0, 0]
[23, 17, 2, 7, 23, 31, 31, 29, 0, 0, 0, 0, 0, 0, 0]
[17, 7, 28, 17, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 1, 17, 5, 4, 24, 4, 7, 25, 0, 0, 0, 0, 0, 0]
[5, 15, 24, 2, 4, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0]
[17, 30, 27, 5, 31, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 31, 3, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 6, 27, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 24, 5, 13, 2, 1, 31, 17, 2, 5, 32, 0, 0, 0, 0]
[33, 3, 28, 23, 2, 17, 4, 1, 23, 0, 0, 0, 0, 0, 0]
[2, 23, 27, 2, 17, 17, 2, 7, 23, 32, 0, 0, 0, 0, 0]
[25, 3, 23, 13, 17, 2, 7, 23, 2, 23, 11, 0, 0, 0, 0]
[19, 5, 31, 2, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 3, 4, 27, 2, 27, 7, 4, 0, 0, 0, 0, 0, 0, 0]
[5, 13, 7, 23, 7, 28, 2, 5, 32, 0, 0, 0, 0, 0, 0]
[26, 13, 17, 5, 4, 1, 31, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 7, 32, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 8, 23, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 23, 19, 5, 4, 17, 9, 5, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 13, 31, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 23, 17, 2, 23, 3, 8, 32, 31, 29, 0, 0, 0, 0]
[27, 1, 31, 27, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 24, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 28, 24, 2, 4, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 14, 2, 5, 27, 5, 28, 5, 23, 17, 32, 0, 0, 0, 0]
[31, 2, 9, 5, 3, 2, 32, 5, 0, 0, 0, 0, 0, 0, 0]
[26, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 23, 17, 4, 7, 19, 3, 13, 17, 7, 4, 29, 0, 0, 0]
[13, 9, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 32, 5, 4, 27, 6, 4, 0, 0, 0, 0, 0, 0, 0]
[7, 13, 13, 3, 4, 4, 5, 23, 13, 5, 0, 0, 0, 0, 0]
[2, 19, 7, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 2, 15, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 28, 2, 23, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 28, 7, 11, 30, 25, 2, 13, 0, 0, 0, 0, 0, 0]
[14, 4, 28, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[17, 7, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 2, 32, 13, 2, 24, 31, 2, 23, 4, 29, 0, 0, 0, 0]
[1, 23, 23, 7, 29, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 32, 24, 5, 13, 17, 5, 19, 0, 0, 0, 0, 0, 0]
[32, 17, 29, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 2, 32, 13, 31, 7, 32, 5, 0, 0, 0, 0, 0, 0, 0]
[1, 25, 25, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 4, 7, 27, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 1, 32, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 24, 32, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 32, 17, 4, 13, 17, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 5, 32, 2, 19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 2, 23, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 7, 4, 17, 30, 2, 17, 32, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 26, 8, 23, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 5, 23, 17, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[2, 23, 17, 5, 4, 24, 4, 5, 17, 5, 19, 0, 0, 0, 0]
[5, 27, 1, 31, 3, 1, 17, 2, 7, 23, 32, 0, 0, 0, 0]
[25, 8, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 31, 2, 28, 2, 23, 17, 2, 7, 23, 0, 0, 0, 0, 0]
[28, 5, 17, 4, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[33, 29, 24, 7, 18, 5, 17, 2, 13, 31, 0, 0, 0, 0, 0]
[2, 28, 28, 2, 11, 30, 23, 17, 32, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 24, 31, 2, 28, 5, 23, 17, 4, 29, 0, 0, 0]
[33, 5, 31, 2, 13, 7, 24, 17, 5, 4, 0, 0, 0, 0, 0]
[24, 5, 23, 13, 2, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 4, 2, 15, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 5, 4, 25, 7, 4, 28, 5, 4, 0, 0, 0, 0, 0, 0]
[17, 2, 17, 31, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 28, 2, 32, 32, 2, 7, 23, 32, 0, 0, 0, 0]
[32, 25, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 7, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[30, 17, 2, 7, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 23, 13, 7, 4, 19, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 30, 19, 3, 1, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[5, 23, 19, 7, 4, 32, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[32, 3, 4, 24, 4, 32, 2, 23, 11, 0, 0, 0, 0, 0, 0]
[3, 1, 31, 23, 3, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 23, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 19, 19, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 23, 23, 5, 13, 5, 32, 32, 4, 29, 0, 0, 0, 0, 0]
[19, 30, 28, 17, 2, 13, 31, 31, 29, 0, 0, 0, 0, 0, 0]
[13, 7, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 15, 2, 28, 2, 15, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[33, 23, 32, 5, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 5, 23, 17, 7, 4, 32, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 7, 4, 9, 8, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 2, 19, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 31, 7, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 2, 9, 5, 31, 2, 33, 7, 19, 0, 0, 0, 0, 0, 0]
[31, 23, 5, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 3, 4, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 3, 23, 19, 28, 5, 23, 17, 31, 32, 0, 0, 0, 0, 0]
[13, 7, 23, 17, 28, 2, 23, 17, 2, 7, 23, 0, 0, 0, 0]
[5, 23, 19, 23, 11, 5, 4, 5, 19, 0, 0, 0, 0, 0, 0]
[13, 7, 28, 24, 4, 7, 28, 2, 32, 5, 0, 0, 0, 0, 0]
[28, 32, 17, 3, 4, 26, 17, 2, 7, 23, 0, 0, 0, 0, 0]
[7, 24, 17, 2, 28, 2, 15, 5, 0, 0, 0, 0, 0, 0, 0]
[32, 17, 17, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 7, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 15, 24, 2, 30, 17, 2, 7, 23, 0, 0, 0, 0, 0, 0]
[23, 28, 5, 32, 24, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 31, 2, 11, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 5, 4, 25, 5, 30, 31, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 5, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[5, 23, 11, 11, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 5, 11, 7, 17, 2, 1, 17, 2, 7, 23, 0, 0, 0, 0]
[13, 4, 5, 32, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7, 24, 24, 7, 23, 5, 23, 17, 32, 0, 0, 0, 0, 0, 0]
[17, 4, 3, 28, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 7, 28, 2, 23, 17, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[5, 31, 5, 13, 17, 7, 30, 31, 0, 0, 0, 0, 0, 0, 0]
[14, 23, 11, 5, 31, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0]
[3, 5, 31, 19, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 5, 25, 5, 4, 4, 5, 19, 0, 0, 0, 0, 0, 0, 0]
[1, 31, 17, 5, 4, 23, 17, 2, 27, 5, 31, 29, 0, 0, 0]
[33, 2, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 31, 31, 7, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 31, 7, 17, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 7, 31, 2, 32, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 5, 23, 17, 31, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 7, 13, 9, 2, 23, 11, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 7, 23, 17, 4, 7, 27, 5, 4, 32, 2, 1, 31, 0, 0]
[19, 30, 3, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 4, 19, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 23, 9, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[26, 31, 7, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[4, 5, 13, 7, 27, 5, 4, 5, 19, 0, 0, 0, 0, 0, 0]
[15, 3, 32, 17, 2, 25, 29, 0, 0, 0, 0, 0, 0, 0, 0]
